ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;Display.RefreshRate;ExperimentVersion;Group;Name;RandomSeed;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;StudioVersion;SyncEprimeKinB1.ACC;SyncEprimeKinB1.CRESP;SyncEprimeKinB1.DurationError;SyncEprimeKinB1.OnsetDelay;SyncEprimeKinB1.OnsetTime;SyncEprimeKinB1.OnsetToOnsetTime;SyncEprimeKinB1.RESP;SyncEprimeKinB1.RT;SyncEprimeKinB1.RTTime;Block;BlockINT_0Fischi_1Suoni;BlockList;BlockList.Cycle;BlockList.Sample;ContatoreSuoni;NumSuono;Procedure[Block];Running[Block];Suonilist;SuonoFinSoglia;SyncEprimeKinFischi1.ACC;SyncEprimeKinFischi1.CRESP;SyncEprimeKinFischi1.DurationError;SyncEprimeKinFischi1.OnsetDelay;SyncEprimeKinFischi1.OnsetTime;SyncEprimeKinFischi1.OnsetToOnsetTime;SyncEprimeKinFischi1.RESP;SyncEprimeKinFischi1.RT;SyncEprimeKinFischi1.RTTime;Trial;ListBlockFischi;ListBlockFischi.Cycle;ListBlockFischi.Sample;Procedure[Trial];Running[Trial];SubTrial;AccSogg1;Avatar_Giu1_Su2;CatchTrial_CORR;ContatoreFinestraSoglia;CorrectResponse;File_Name;FinestraSoglia;IdcondEEG;Istruzione;KeySoggetto1;KeySoggetto2;ListFischi1;ListFischi1.Cycle;ListFischi1.Sample;NumeroSuono;OP_UG;Procedure[SubTrial];Resoconto.RT;RTChange;RTimage;RTNetto;RTSubj;RTTouch;Running[SubTrial];StartGo.ACC;StartGo.CRESP;StartGo.DurationError;StartGo.OnsetDelay;StartGo.OnsetTime;StartGo.OnsetToOnsetTime;StartGo.RESP;StartGo.RT;StartGo.RTTime;StartSoggetto1;StartSoggetto2;StopSoggetto1;StopSoggetto2;StopTrial.RT;tempo;TMSoggetto1;ValiditaTrial;Vincitore
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;1;1;2;0;0;3;Pr4_B;250;3;ug;3;2;24;1;1;3;1;TrialProc;811;705;Pr4_B;166;1470;1304;ListFischi1;0;;5;211;39244;16;13;1494;40738;646;1;1494;1;215;337;848;1;1
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;2;1;2;0;0;3;Pr2_B;225;3;ug;3;2;17;1;2;3;1;TrialProc;1386;709;Pr2_B;55;1298;1242;ListFischi1;0;;1;205;46426;5;13;1319;47745;520;1;1319;1;310;329;799;1;1
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;3;0;2;0;0;5;Pr2_B;;1;op;3;2;11;1;3;1;0;TrialProc;750;721;Pr2_B;139;1392;1254;ListFischi1;0;;1;203;53439;16;13;1426;54865;514;1;1426;1;626;455;912;1;0
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;4;1;1;0;0;5;Po2_B;250;4;ug;5;2;54;1;4;4;1;TrialProc;480;1586;Po2_B;54;1759;1813;ListFischi1;0;;3;201;60529;16;15;1792;62321;656;1;1792;1;464;427;1136;1;1
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;5;1;1;0;0;5;Po5_B;225;4;ug;5;2;57;1;5;4;1;TrialProc;651;985;Po5_B;151;1327;1478;ListFischi1;0;;2;203;68021;15;15;1356;69377;380;1;1356;1;410;285;976;1;1
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;6;1;1;1;0;3;Pomod_B;250;2;op;3;2;47;1;6;2;0;TrialProc;885;1319;Pomod_B;225;1903;1679;ListFischi1;0;;2;201;75231;15;13;1937;77168;609;1;1937;1;520;537;1328;1;1
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;7;1;2;0;0;5;Pr5_B;250;1;op;5;2;4;1;7;1;0;TrialProc;562;677;Pr5_B;314;1590;1276;ListFischi1;0;;2;203;82217;13;15;1623;83840;375;1;1623;1;305;522;1248;1;1
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;8;1;1;0;0;5;Po5_B;200;4;ug;5;2;52;1;8;4;1;TrialProc;579;983;Po5_B;158;1318;1476;ListFischi1;0;;2;201;89229;12;15;1347;90576;515;1;1347;1;847;322;832;1;1
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;9;1;2;0;0;3;Pr3_B;200;3;ug;3;2;23;1;9;3;1;TrialProc;341;713;Pr3_B;13;1728;1714;ListFischi1;0;;2;203;96682;9;13;1750;98432;438;1;1750;1;1139;429;1312;1;1
TMS_Ibrahim;54;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312871</Frequency><Timestamp dt:dt=""r8"">33575505169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-05-04T14:46:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-54-1;75.029;1.0.0.561;1;;-783599334;2.0.10.242;2.0.10.242;05/04/2023;04/05/2023 14:46;16:46:15;2.0.10.147;0;;-999999;41;31615;0;1;4204;35819;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;75;0;;-999999;33;36982;0;1;286;37268;1;1;1;1;ProcFischi1;ListBlockFischi;10;0;1;0;0;3;Po3_B;;2;op;5;2;39;1;10;2;0;TrialProc;312;1313;Po3_B;124;1456;1580;ListFischi1;0;;2;203;103971;11;15;1485;105456;605;1;1485;1;619;204;880;1;0
