ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;Display.RefreshRate;ExperimentVersion;Group;Name;RandomSeed;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;StudioVersion;SyncEprimeKinB1.ACC;SyncEprimeKinB1.CRESP;SyncEprimeKinB1.DurationError;SyncEprimeKinB1.OnsetDelay;SyncEprimeKinB1.OnsetTime;SyncEprimeKinB1.OnsetToOnsetTime;SyncEprimeKinB1.RESP;SyncEprimeKinB1.RT;SyncEprimeKinB1.RTTime;Block;BlockINT_0Fischi_1Suoni;BlockList;BlockList.Cycle;BlockList.Sample;ContatoreSuoni;NumSuono;Procedure[Block];Running[Block];Suonilist;SuonoFinSoglia;SyncEprimeKinFischi1.ACC;SyncEprimeKinFischi1.CRESP;SyncEprimeKinFischi1.DurationError;SyncEprimeKinFischi1.OnsetDelay;SyncEprimeKinFischi1.OnsetTime;SyncEprimeKinFischi1.OnsetToOnsetTime;SyncEprimeKinFischi1.RESP;SyncEprimeKinFischi1.RT;SyncEprimeKinFischi1.RTTime;Trial;ListBlockFischi;ListBlockFischi.Cycle;ListBlockFischi.Sample;Procedure[Trial];Running[Trial];SubTrial;AccSogg1;Avatar_Giu1_Su2;CatchTrial_CORR;ContatoreFinestraSoglia;CorrectResponse;File_Name;FinestraSoglia;IdcondEEG;Istruzione;KeySoggetto1;KeySoggetto2;ListFischi1;ListFischi1.Cycle;ListFischi1.Sample;NumeroSuono;OP_UG;Procedure[SubTrial];Resoconto.RT;RTChange;RTimage;RTNetto;RTSubj;RTTouch;Running[SubTrial];StartGo.ACC;StartGo.CRESP;StartGo.DurationError;StartGo.OnsetDelay;StartGo.OnsetTime;StartGo.OnsetToOnsetTime;StartGo.RESP;StartGo.RT;StartGo.RTTime;StartSoggetto1;StartSoggetto2;StopSoggetto1;StopSoggetto2;StopTrial.RT;tempo;TMSoggetto1;ValiditaTrial;Vincitore
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;1;1;1;0;0;5;Po3_B;250;4;ug;5;2;55;1;1;4;1;TrialProc;579;1337;Po3_B;83;1521;1604;ListFischi1;0;;5;210;29439;20;15;1558;30997;550;1;1558;1;722;243;1008;1;1
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;2;1;1;0;0;5;Po4_B;225;4;ug;5;2;56;1;2;4;1;TrialProc;595;1347;Po4_B;189;1531;1720;ListFischi1;0;;2;201;37096;13;15;1565;38661;605;1;1565;1;73;355;960;1;1
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;3;1;1;0;0;3;Po5_B;250;2;op;3;2;41;1;3;2;0;TrialProc;701;981;Po5_B;15;1459;1475;ListFischi1;0;;2;203;46111;8;13;1494;47605;550;1;1494;1;274;483;944;1;1
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;4;1;2;0;0;3;Pr2_B;250;3;ug;3;2;17;1;4;3;1;TrialProc;919;725;Pr2_B;3;1255;1258;ListFischi1;0;;2;201;53552;18;13;1285;54837;405;1;1285;1;3;256;880;1;1
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;5;1;1;0;0;5;Po3_B;200;4;ug;5;2;60;1;5;4;1;TrialProc;576;1320;Po3_B;30;1554;1585;ListFischi1;0;;2;203;60928;12;15;1589;62517;485;1;1589;1;312;499;1104;1;1
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;6;1;1;0;0;3;Po3_B;225;2;op;3;2;39;1;6;2;0;TrialProc;1195;1322;Po3_B;71;1519;1590;ListFischi1;0;;2;201;68002;16;13;1538;69540;450;1;1538;1;89;215;1088;1;1
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;7;1;2;0;0;3;Pr3_B;225;3;ug;3;2;28;1;7;3;1;TrialProc;474;723;Pr3_B;94;1816;1722;ListFischi1;0;;2;203;75878;17;13;1838;77716;414;1;1838;1;308;310;1424;1;1
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;8;1;1;1;0;3;Pomod_B;200;2;op;3;2;47;1;8;2;0;TrialProc;640;1319;Pomod_B;3;1681;1678;ListFischi1;0;;2;201;83026;13;13;1714;84740;322;1;1714;1;229;488;1392;1;1
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;9;1;2;0;0;5;Pr8_B;250;1;op;5;2;5;1;9;1;0;TrialProc;603;722;Pr8_B;135;1885;1749;ListFischi1;0;;2;203;90633;16;15;1915;92548;347;1;1915;1;761;375;1568;1;1
TMS_Ibrahim;55;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312822</Frequency><Timestamp dt:dt=""r8"">18862216027</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-08T09:09:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-55-2;75.028;1.0.0.561;1;;1682984302;2.0.10.242;2.0.10.242;06/08/2023;08/06/2023 09:09;11:09:23;2.0.10.147;0;;-999999;21;18567;0;1;1443;20010;1;1;1;2;1;0;1;BlockProcFischi;BlockList;1;50;0;;-999999;13;22988;0;1;1504;24492;1;1;1;1;ProcFischi1;ListBlockFischi;10;0;1;0;0;5;Po2_B;;4;ug;1;2;54;1;10;4;1;TrialProc;831;1582;Po2_B;135;1885;1810;ListFischi1;0;;2;203;98769;10;15;2179;100948;547;1;1;1;287;330;-546;1;0
