ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;Display.RefreshRate;ExperimentVersion;Group;Name;RandomSeed;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;StudioVersion;SyncEprimeKinB1.ACC;SyncEprimeKinB1.CRESP;SyncEprimeKinB1.DurationError;SyncEprimeKinB1.OnsetDelay;SyncEprimeKinB1.OnsetTime;SyncEprimeKinB1.OnsetToOnsetTime;SyncEprimeKinB1.RESP;SyncEprimeKinB1.RT;SyncEprimeKinB1.RTTime;Block;BlockINT_0Fischi_1Suoni;BlockList;BlockList.Cycle;BlockList.Sample;ContatoreSuoni;NumSuono;Procedure[Block];Running[Block];Suonilist;SuonoFinSoglia;SyncEprimeKinFischi1.ACC;SyncEprimeKinFischi1.CRESP;SyncEprimeKinFischi1.DurationError;SyncEprimeKinFischi1.OnsetDelay;SyncEprimeKinFischi1.OnsetTime;SyncEprimeKinFischi1.OnsetToOnsetTime;SyncEprimeKinFischi1.RESP;SyncEprimeKinFischi1.RT;SyncEprimeKinFischi1.RTTime;Trial;ListBlockFischi;ListBlockFischi.Cycle;ListBlockFischi.Sample;Procedure[Trial];Running[Trial];SubTrial;AccSogg1;Avatar_Giu1_Su2;CatchTrial_CORR;ContatoreFinestraSoglia;CorrectResponse;File_Name;FinestraSoglia;IdcondEEG;Istruzione;KeySoggetto1;KeySoggetto2;ListFischi1;ListFischi1.Cycle;ListFischi1.Sample;NumeroSuono;OP_UG;Procedure[SubTrial];Resoconto.RT;RTChange;RTimage;RTNetto;RTSubj;RTTouch;Running[SubTrial];StartGo.ACC;StartGo.CRESP;StartGo.DurationError;StartGo.OnsetDelay;StartGo.OnsetTime;StartGo.OnsetToOnsetTime;StartGo.RESP;StartGo.RT;StartGo.RTTime;StartSoggetto1;StartSoggetto2;StopSoggetto1;StopSoggetto2;StopTrial.RT;tempo;TMSoggetto1;ValiditaTrial;Vincitore
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;1;1;2;0;0;5;Pr4_B;250;1;op;5;2;13;1;1;1;0;TrialProc;602;711;Pr4_B;118;1401;1283;ListFischi1;0;;5;210;32522;28;15;1440;33962;400;1;1440;1;708;409;1040;1;1
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;2;1;1;0;0;3;Po8_B;250;2;op;3;2;37;1;2;2;0;TrialProc;414;1262;Po8_B;213;1382;1595;ListFischi1;0;;2;201;39530;17;13;1407;40937;239;1;1407;1;358;552;1168;1;1
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;3;1;2;0;0;5;Pr2_B;225;1;op;5;2;6;1;3;1;0;TrialProc;735;723;Pr2_B;5;1251;1256;ListFischi1;0;;2;203;46907;11;15;1278;48185;288;1;1278;1;454;299;990;1;1
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;4;1;2;0;0;3;Pr5_B;250;3;ug;3;2;25;1;4;3;1;TrialProc;609;687;Pr5_B;215;1502;1287;ListFischi1;0;;2;201;54274;14;13;1527;55801;314;1;1527;1;789;470;1213;1;1
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;5;0;1;1;0;5;Pomod_B;;4;ug;3;2;63;1;5;4;1;TrialProc;3024;1324;Pomod_B;162;1522;1684;ListFischi1;0;;2;203;61154;11;1135;2231;63385;359;1;1543;1;393;399;1184;1;0
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;6;1;1;0;0;5;Po2_B;250;4;ug;5;2;59;1;6;4;1;TrialProc;634;1594;Po2_B;121;1700;1822;ListFischi1;0;;2;201;67721;15;15;1728;69449;528;1;1728;1;449;288;1200;1;1
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;7;0;2;0;0;5;Pr5_B;;1;op;1;2;4;1;7;1;0;TrialProc;806;685;Pr5_B;121;1700;1285;ListFischi1;0;;2;203;75081;13;15;1776;76857;496;1;1;1;265;310;-495;1;0
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;8;0;2;1;0;5;Prmod_B;;1;op;1;2;16;1;8;1;0;TrialProc;4183;1324;Prmod_B;468;1753;1658;ListFischi1;0;;2;201;82144;14;13;2105;84249;329;1;1;1;250;568;-328;1;0
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;9;1;2;0;0;5;Pr3_B;200;1;op;5;2;2;1;9;1;0;TrialProc;428;720;Pr3_B;46;1674;1720;ListFischi1;0;;2;203;89960;8;15;1697;91657;304;1;1697;1;355;380;1393;1;1
TMS_Ibrahim;57;2;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312832</Frequency><Timestamp dt:dt=""r8"">73846793664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-06-30T15:05:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";TMS_Ibrahim-57-2;75.028;1.0.0.561;1;v;832974698;2.0.10.242;2.0.10.242;06-30-2023;30/06/2023 15:05;17:05:24;2.0.10.147;0;;-999999;21;19564;0;1;1842;21406;1;1;1;2;1;2;1;BlockProcFischi;BlockList;1;75;0;;-999999;32;25428;0;1;5156;30584;1;1;1;1;ProcFischi1;ListBlockFischi;10;1;1;0;0;3;Po3_B;225;2;op;3;2;39;1;10;2;0;TrialProc;573;1326;Po3_B;140;1732;1592;ListFischi1;0;;2;201;97219;13;13;1765;98984;197;1;1765;1;204;552;1568;1;1
